,TIMESTAMP,RECORD,AWS Mph WVc,AWD Deg WVc,SIG Deg WVc,Gust Mph Max,AvgT Deg_F Avg,ABP InHg Avg,Ltemp Deg_F Max,Batt Vdc Min
133,2019-07-06 13:00:00,9766,15.2,11.11,19.7,28.16,72.47,29.36,85.7,13.47
134,2019-07-06 14:00:00,9767,13.37,3.753,22.65,27.11,70.67,29.37,79.97,13.47
135,2019-07-06 15:00:00,9768,13.87,1.45,23.42,25.64,70.87,29.37,81.8,13.47
136,2019-07-06 16:00:00,9769,12.92,357.4,22.8,25.5,69.83,29.36,81.6,13.65
137,2019-07-06 17:00:00,9770,11.91,2.437,22.5,22.06,68.47,29.36,77.67,13.64
138,2019-07-06 18:00:00,9771,12.46,358.4,22.98,22.87,68.01,29.36,77.45,13.64
139,2019-07-06 19:00:00,9772,12.46,1.665,21.5,24.48,67.52,29.37,76.44,13.65
140,2019-07-06 20:00:00,9773,10.64,5.048,22.48,20.38,66.35,29.37,72.71,13.64
141,2019-07-06 21:00:00,9774,9.09,0.507,21.77,20.03,66.73,29.37,69.05,13.64
142,2019-07-06 22:00:00,9775,8.98,350.4,19.87,18.77,66.85,29.38,67.94,13.64
143,2019-07-06 23:00:00,9776,10.02,348.2,17.95,17.61,67.14,29.38,67.9,13.64
144,2019-07-07 00:00:00,9777,10.62,346.2,18.05,22.52,66.83,29.38,68.23,13.63
145,2019-07-07 01:00:00,9778,10.01,348.9,19.89,21.15,66.03,29.36,68.23,13.65
146,2019-07-07 02:00:00,9779,9.74,347.5,17.43,18.31,65.29,29.35,67.85,13.64
147,2019-07-07 03:00:00,9780,7.85,352.2,19.51,14.18,65.8,29.35,67.47,13.64
148,2019-07-07 04:00:00,9781,8.66,358.1,22.02,18.56,66.4,29.35,68.33,13.63
149,2019-07-07 05:00:00,9782,8.55,360.0,21.06,15.76,65.91,29.37,68.33,13.64
150,2019-07-07 06:00:00,9783,8.61,9.71,18.94,16.32,66.23,29.38,68.14,13.64
151,2019-07-07 07:00:00,9784,9.48,17.53,15.69,18.87,66.53,29.39,69.68,13.65
152,2019-07-07 08:00:00,9785,8.5,7.504,20.66,16.74,66.36,29.4,71.3,13.65
153,2019-07-07 09:00:00,9786,9.52,9.76,20.42,18.31,67.52,29.41,74.29,13.64
154,2019-07-07 10:00:00,9787,10.81,5.386,23.82,21.99,67.94,29.42,79.81,13.65
155,2019-07-07 11:00:00,9788,10.72,13.94,17.97,18.98,68.57,29.43,80.8,13.64
156,2019-07-07 12:00:00,9789,11.77,13.37,20.92,22.13,68.5,29.42,81.9,13.64
157,2019-07-07 13:00:00,9790,9.98,7.276,23.09,20.28,69.09,29.4,82.5,13.65
158,2019-07-07 14:00:00,9791,11.91,9.43,20.96,20.49,68.56,29.4,82.5,13.65
159,2019-07-07 15:00:00,9792,11.75,5.966,20.73,22.1,68.82,29.4,80.7,13.65
160,2019-07-07 16:00:00,9793,11.04,6.27,20.76,20.94,69.3,29.39,80.5,13.64
