,TIMESTAMP,RECORD,AWS Mph WVc,AWD Deg WVc,SIG Deg WVc,Gust Mph Max,AvgT Deg_F Avg,ABP InHg Avg,Ltemp Deg_F Max,Batt Vdc Min
148,2019-02-07 04:00:00,6181,4.559,26.63,24.29,8.15,33.81,29.22,35.7,13.63
149,2019-02-07 05:00:00,6182,5.632,13.68,51.29,16.39,34.45,29.23,36.23,13.62
150,2019-02-07 06:00:00,6183,7.839,96.2,16.59,17.05,34.41,29.18,36.46,13.62
151,2019-02-07 07:00:00,6184,5.584,99.9,24.39,18.07,35.0,29.15,36.96,13.62
152,2019-02-07 08:00:00,6185,3.876,65.91,30.03,12.43,35.31,29.13,37.35,13.62
153,2019-02-07 09:00:00,6186,2.195,1.705,32.95,5.347,35.16,29.1,37.7,13.62
154,2019-02-07 10:00:00,6187,2.36,74.11,40.5,5.522,36.03,29.06,38.97,13.61
155,2019-02-07 11:00:00,6188,2.779,84.9,56.29,8.99,39.88,29.01,43.12,13.63
156,2019-02-07 12:00:00,6189,4.04,158.8,41.25,10.39,43.96,28.97,45.59,13.63
157,2019-02-07 13:00:00,6190,4.861,172.1,22.27,10.11,45.07,28.92,47.14,13.63
158,2019-02-07 14:00:00,6191,7.589,198.1,24.35,16.91,47.72,28.88,49.23,13.63
159,2019-02-07 15:00:00,6192,15.64,249.1,15.85,31.67,44.69,28.91,49.35,13.47
160,2019-02-07 16:00:00,6193,17.24,266.8,12.67,31.56,36.73,28.97,45.32,13.47
161,2019-02-07 17:00:00,6194,14.01,263.2,13.13,26.16,34.66,29.01,39.04,13.62
162,2019-02-07 18:00:00,6195,18.11,262.3,14.81,37.2,33.03,29.06,36.46,13.46
163,2019-02-07 19:00:00,6196,21.87,257.7,14.06,40.43,26.99,29.13,34.89,13.47
164,2019-02-07 20:00:00,6197,20.62,263.0,13.74,38.26,22.42,29.19,29.53,14.7
165,2019-02-07 21:00:00,6198,20.6,263.5,13.86,36.96,19.34,29.25,25.29,14.7
166,2019-02-07 22:00:00,6199,20.42,264.5,13.1,41.48,15.76,29.31,21.82,14.7
167,2019-02-07 23:00:00,6200,19.69,254.8,13.39,37.8,14.13,29.35,18.49,14.7
168,2019-02-08 00:00:00,6201,19.71,259.5,14.02,35.8,12.54,29.38,16.12,14.7
169,2019-02-08 01:00:00,6202,20.5,258.6,13.87,37.1,11.39,29.43,14.44,13.46
170,2019-02-08 02:00:00,6203,19.68,259.7,14.96,34.89,10.44,29.47,13.28,14.7
171,2019-02-08 03:00:00,6204,18.53,256.7,13.8,34.19,10.17,29.51,12.7,14.7
172,2019-02-08 04:00:00,6205,19.48,261.1,13.77,37.55,9.79,29.55,12.58,14.7
173,2019-02-08 05:00:00,6206,19.5,265.0,12.56,33.8,8.21,29.6,12.08,14.69
174,2019-02-08 06:00:00,6207,16.79,261.6,13.55,29.21,6.94,29.64,10.26,13.46
175,2019-02-08 07:00:00,6208,16.43,263.3,13.05,33.31,6.584,29.68,9.06,13.46
176,2019-02-08 08:00:00,6209,15.09,263.9,13.49,27.01,6.156,29.73,8.41,13.51
177,2019-02-08 09:00:00,6210,15.75,263.6,14.32,30.58,6.553,29.77,11.74,13.45
