TIMESTAMP,AWS Mph WVc,AWD Deg WVc,SIG Deg WVc,Gust Mph Max,AvgT Deg_F Avg,ABP InHg Avg
2017-04-16 02:00:00,9.66,270.4,16.07,20.24,62.74,29.24
2017-04-16 03:00:00,7.72,258.2,13.66,14.46,60.95,29.24
2017-04-16 04:00:00,7.7860000000000005,219.2,14.2,16.14,60.06,29.23
2017-04-16 05:00:00,9.27,221.4,19.32,16.77,59.82,29.23
2017-04-16 06:00:00,8.07,230.3,18.25,15.3,59.52,29.22
2017-04-16 07:00:00,9.51,237.9,13.18,17.96,60.81,29.24
2017-04-16 08:00:00,12.51,250.5,11.72,21.12,61.94,29.27
2017-04-16 09:00:00,12.8,262.2,13.36,24.38,63.63,29.29
2017-04-16 10:00:00,12.18,261.6,14.36,23.85,63.66,29.31
2017-04-16 11:00:00,9.64,259.3,14.33,16.74,65.12,29.32
2017-04-16 12:00:00,9.32,263.8,17.93,19.47,67.57,29.32
2017-04-16 13:00:00,11.08,274.3,16.06,19.82,70.4,29.32
2017-04-16 14:00:00,11.48,281.0,20.24,20.52,72.09,29.32
2017-04-16 15:00:00,11.96,275.7,15.41,21.5,73.41,29.32
2017-04-16 16:00:00,12.54,292.7,21.1,22.45,72.86,29.34
2017-04-16 17:00:00,11.24,306.2,19.25,20.17,71.87,29.35
2017-04-16 18:00:00,8.98,294.3,19.9,17.54,71.05,29.35
2017-04-16 19:00:00,6.032,282.7,12.87,13.06,68.28,29.38
2017-04-16 20:00:00,4.681,41.54,56.3,8.92,62.57,29.41
2017-04-16 21:00:00,3.4189999999999996,89.1,34.76,7.59,56.55,29.44
2017-04-16 22:00:00,2.099,114.7,32.14,6.749,54.25,29.46
2017-04-16 23:00:00,1.472,94.9,35.42,3.4189999999999996,53.87,29.47
2017-04-17 00:00:00,1.516,125.8,24.94,3.735,53.05,29.48
2017-04-17 01:00:00,1.109,137.4,49.61,3.174,51.74,29.48
2017-04-17 02:00:00,1.051,96.1,50.23,3.279,51.04,29.48
2017-04-17 03:00:00,0.858,206.3,47.47,3.279,50.45,29.5
2017-04-17 04:00:00,2.068,199.7,33.68,4.541,49.68,29.5
2017-04-17 05:00:00,1.9609999999999999,205.7,27.97,4.471,48.92,29.5
2017-04-17 06:00:00,1.849,199.9,13.46,4.085,49.23,29.52
2017-04-17 07:00:00,2.6189999999999998,224.6,23.28,5.382000000000001,53.76,29.53
2017-04-17 08:00:00,3.625,229.1,20.43,6.117999999999999,59.08,29.54
2017-04-17 09:00:00,2.4819999999999998,227.4,29.06,4.681,63.0,29.54
2017-04-17 10:00:00,4.395,63.4,49.01,9.17,64.81,29.54
2017-04-17 11:00:00,8.04,61.04,16.15,16.11,61.34,29.54
2017-04-17 12:00:00,8.49,54.72,20.55,16.32,59.19,29.54
2017-04-17 13:00:00,8.64,63.82,23.07,16.77,59.78,29.54
2017-04-17 14:00:00,7.84,58.11,21.89,14.28,56.25,29.53
2017-04-17 15:00:00,7.513,60.58,20.96,12.88,54.31,29.53
2017-04-17 16:00:00,9.26,30.48,15.71,14.39,50.27,29.52
2017-04-17 17:00:00,9.63,23.77,15.44,15.58,46.8,29.52
2017-04-17 18:00:00,10.05,15.29,16.32,16.42,45.57,29.53
2017-04-17 19:00:00,8.65,15.62,16.78,15.58,44.5,29.53
2017-04-17 20:00:00,6.712999999999999,9.21,19.39,13.48,44.18,29.54
2017-04-17 21:00:00,6.212000000000001,9.32,19.07,12.29,44.19,29.55
2017-04-17 22:00:00,6.046,9.47,17.29,11.94,44.11,29.56
2017-04-17 23:00:00,5.4510000000000005,8.98,19.77,11.23,44.37,29.56
2017-04-18 00:00:00,5.127999999999999,11.55,16.91,9.9,44.09,29.56
2017-04-18 01:00:00,3.736,16.33,18.23,7.59,44.52,29.56
2017-04-18 02:00:00,2.494,28.95,23.59,5.557,44.61,29.55
2017-04-18 03:00:00,3.455,80.5,24.17,7.59,44.2,29.55
2017-04-18 04:00:00,1.409,107.7,25.95,3.1039999999999996,43.14,29.55
2017-04-18 05:00:00,1.689,161.4,24.23,3.5239999999999996,43.63,29.56
2017-04-18 06:00:00,2.825,147.1,14.88,6.223,46.12,29.56
2017-04-18 07:00:00,5.399,144.1,16.41,11.3,51.07,29.56
2017-04-18 08:00:00,6.832999999999999,164.4,15.65,13.9,56.1,29.54
2017-04-18 09:00:00,7.869,168.6,16.82,16.25,61.59,29.52
2017-04-18 10:00:00,11.37,164.0,16.81,23.12,66.49,29.52
2017-04-18 11:00:00,12.64,168.3,16.57,24.87,70.69,29.52
2017-04-18 12:00:00,12.86,167.1,17.67,22.45,73.16,29.48
2017-04-18 13:00:00,12.29,175.0,19.36,23.64,75.31,29.45
2017-04-18 14:00:00,13.3,175.3,18.18,27.53,75.85,29.4
2017-04-18 15:00:00,12.26,188.1,17.82,23.92,76.66,29.38
2017-04-18 16:00:00,13.6,179.5,17.08,27.43,75.91,29.33
2017-04-18 17:00:00,12.95,187.2,19.29,26.97,76.46,29.32
2017-04-18 18:00:00,11.26,193.4,15.58,20.84,76.14,29.32
2017-04-18 19:00:00,7.985,194.6,14.92,19.37,73.98,29.33
2017-04-18 20:00:00,5.756,193.6,14.75,10.92,71.78,29.34
2017-04-18 21:00:00,6.457999999999999,187.9,14.46,12.53,70.48,29.35
2017-04-18 22:00:00,6.75,195.6,14.97,14.63,69.71,29.35
2017-04-18 23:00:00,9.21,208.7,12.73,18.03,69.39,29.35
2017-04-19 00:00:00,9.87,212.3,11.38,15.62,68.29,29.35
2017-04-19 01:00:00,8.41,216.0,15.33,16.67,68.13,29.34
2017-04-19 02:00:00,9.76,212.9,13.22,17.3,67.13,29.33
2017-04-19 03:00:00,9.29,214.3,14.69,17.93,66.88,29.32
2017-04-19 04:00:00,8.43,229.4,15.59,16.0,66.71,29.33
2017-04-19 05:00:00,7.247999999999999,228.4,15.91,13.65,65.97,29.34
2017-04-19 06:00:00,5.593,221.9,14.48,13.97,64.91,29.35
2017-04-19 07:00:00,5.278,230.3,14.25,9.27,65.01,29.37
2017-04-19 08:00:00,6.002999999999999,241.8,16.83,10.64,66.84,29.39
2017-04-19 09:00:00,3.34,276.6,24.14,9.17,68.35,29.39
2017-04-19 10:00:00,3.235,107.6,98.1,7.695,69.88,29.39
2017-04-19 11:00:00,8.84,32.42,17.5,20.7,63.64,29.41
2017-04-19 12:00:00,8.49,25.75,18.28,15.41,53.87,29.46
2017-04-19 13:00:00,9.57,42.8,20.82,20.31,52.41,29.45
2017-04-19 14:00:00,8.49,69.44,16.96,14.81,51.24,29.45
2017-04-19 15:00:00,7.702999999999999,31.93,20.68,13.69,49.26,29.46
2017-04-19 16:00:00,9.01,29.72,19.11,15.58,47.41,29.45
2017-04-19 17:00:00,8.94,26.07,15.43,15.65,47.36,29.46
2017-04-19 18:00:00,10.12,23.13,15.22,18.49,46.41,29.46
2017-04-19 19:00:00,10.41,21.03,15.54,18.73,45.2,29.47
2017-04-19 20:00:00,10.41,30.2,16.12,18.21,44.67,29.47
2017-04-19 21:00:00,8.11,58.81,18.83,14.25,43.87,29.44
2017-04-19 22:00:00,7.629,82.1,17.79,15.02,44.36,29.39
2017-04-19 23:00:00,4.742,82.7,20.59,11.16,45.95,29.36
2017-04-20 00:00:00,2.069,94.5,52.55,6.153,47.41,29.34
2017-04-20 01:00:00,5.083,149.2,23.61,11.73,51.15,29.31
2017-04-20 02:00:00,5.191,175.8,28.74,10.99,54.19,29.27
2017-04-20 03:00:00,7.825,192.9,16.4,16.39,60.96,29.24
2017-04-20 04:00:00,7.167999999999999,329.1,79.51,15.69,61.3,29.25
2017-04-20 05:00:00,6.439,20.63,22.79,16.42,51.73,29.25
2017-04-20 06:00:00,4.9,69.72,23.74,9.8,49.88,29.23
2017-04-20 07:00:00,3.305,83.5,37.03,10.53,51.72,29.21
2017-04-20 08:00:00,2.59,224.6,88.4,19.09,58.0,29.2
2017-04-20 09:00:00,12.06,229.5,16.97,25.11,72.72,29.18
2017-04-20 10:00:00,16.18,247.4,14.29,32.02,74.77,29.18
2017-04-20 11:00:00,16.29,241.2,13.89,29.88,72.98,29.18
2017-04-20 12:00:00,14.48,250.3,15.68,29.88,69.93,29.17
2017-04-20 13:00:00,18.55,264.4,14.78,31.7,69.74,29.16
2017-04-20 14:00:00,17.34,259.0,14.89,29.28,68.12,29.19
2017-04-20 15:00:00,16.33,265.6,15.85,28.62,67.71,29.17
2017-04-20 16:00:00,16.22,264.4,18.64,28.55,66.03,29.18
2017-04-20 17:00:00,17.01,275.7,13.9,29.28,63.01,29.21
2017-04-20 18:00:00,15.64,279.4,15.73,29.07,60.45,29.24
2017-04-20 19:00:00,13.07,286.3,15.42,23.12,58.31,29.26
2017-04-20 20:00:00,14.0,288.1,14.95,28.58,57.48,29.28
2017-04-20 21:00:00,14.71,283.6,13.51,27.71,55.78,29.31
2017-04-20 22:00:00,13.37,296.3,18.54,25.11,54.69,29.32
2017-04-20 23:00:00,11.82,281.4,12.52,24.45,53.98,29.33
2017-04-21 00:00:00,14.96,287.5,13.22,27.57,51.92,29.34
2017-04-21 01:00:00,12.12,293.7,16.87,22.98,51.64,29.34
2017-04-21 02:00:00,11.13,279.9,13.78,20.52,51.46,29.33
2017-04-21 03:00:00,12.0,285.1,13.95,23.15,50.83,29.33
2017-04-21 04:00:00,11.11,300.6,15.01,20.8,49.64,29.34
2017-04-21 05:00:00,8.33,301.3,14.01,18.45,48.13,29.35
2017-04-21 06:00:00,9.29,315.2,16.4,16.0,47.55,29.38
2017-04-21 07:00:00,8.92,332.0,23.13,19.23,,29.41
2017-04-21 08:00:00,14.66,5.212999999999999,24.06,91.6,45.48,29.42
2017-04-21 09:00:00,10.41,7.281000000000001,22.44,17.89,45.11,29.45
2017-04-21 10:00:00,11.31,10.89,22.99,20.59,46.26,29.47
2017-04-21 11:00:00,12.17,21.18,19.5,21.54,46.93,29.48
2017-04-21 12:00:00,11.55,25.54,18.1,20.24,46.58,29.48
2017-04-21 13:00:00,12.1,38.73,17.54,21.75,45.95,29.49
2017-04-21 14:00:00,13.2,32.14,15.95,22.76,45.05,29.51
2017-04-21 15:00:00,13.07,26.58,16.22,21.01,45.21,29.5
2017-04-21 16:00:00,10.74,19.06,17.41,20.45,46.33,29.48
2017-04-21 17:00:00,8.41,25.68,20.12,15.09,46.69,29.48
2017-04-21 18:00:00,6.66,31.36,18.37,14.39,46.32,29.48
2017-04-21 19:00:00,7.655,25.83,17.96,14.98,46.41,29.49
2017-04-21 20:00:00,7.7589999999999995,27.08,16.12,14.81,46.19,29.51
2017-04-21 21:00:00,7.792999999999999,29.35,15.57,15.65,45.88,29.51
2017-04-21 22:00:00,9.41,30.94,13.57,16.11,45.46,29.5
2017-04-21 23:00:00,8.87,32.59,14.9,16.7,45.17,29.5
2017-04-22 00:00:00,8.71,26.12,14.56,16.32,44.74,29.51
2017-04-22 01:00:00,9.06,29.6,14.02,16.53,44.31,29.51
2017-04-22 02:00:00,9.94,30.53,13.23,18.14,43.97,29.5
2017-04-22 03:00:00,9.99,34.55,14.2,20.0,43.82,29.49
2017-04-22 04:00:00,7.7139999999999995,44.29,15.29,14.63,43.82,29.51
2017-04-22 05:00:00,9.01,45.15,16.6,17.47,43.82,29.51
2017-04-22 06:00:00,8.28,46.89,16.94,17.79,44.08,29.53
2017-04-22 07:00:00,7.664,44.89,17.56,13.69,44.67,29.56
2017-04-22 08:00:00,10.63,34.48,12.99,17.51,44.9,29.57
2017-04-22 09:00:00,11.46,30.7,13.16,19.12,45.54,29.57
2017-04-22 10:00:00,10.58,31.97,15.21,17.86,47.14,29.57
2017-04-22 11:00:00,11.37,23.15,16.81,18.42,47.06,29.58
2017-04-22 12:00:00,11.61,27.11,18.42,18.94,47.6,29.58
2017-04-22 13:00:00,12.69,14.46,19.92,22.98,47.63,29.56
2017-04-22 14:00:00,10.35,3.1639999999999997,24.03,18.45,48.51,29.55
2017-04-22 15:00:00,10.42,10.77,19.19,17.68,49.68,29.53
2017-04-22 16:00:00,9.14,5.3660000000000005,22.27,18.8,49.71,29.53
2017-04-22 17:00:00,9.8,8.66,20.4,18.24,50.3,29.53
2017-04-22 18:00:00,8.19,7.004,20.7,15.37,50.74,29.52
2017-04-22 19:00:00,6.324,15.53,16.2,12.64,49.81,29.52
2017-04-22 20:00:00,4.831,16.99,18.37,9.13,48.84,29.52
2017-04-22 21:00:00,3.752,41.13,18.76,7.625,48.19,29.52
2017-04-22 22:00:00,2.7560000000000002,37.36,15.83,5.382000000000001,47.02,29.53
2017-04-22 23:00:00,2.634,63.65,25.89,4.996,46.12,29.53
2017-04-23 00:00:00,1.389,111.4,24.29,3.069,44.33,29.52
2017-04-23 01:00:00,1.195,77.03,51.59,2.5780000000000003,44.0,29.51
2017-04-23 02:00:00,0.769,268.3,87.1,1.632,43.5,29.49
2017-04-23 03:00:00,1.6280000000000001,284.6,22.18,3.5589999999999997,42.3,29.49
2017-04-23 04:00:00,1.7069999999999999,280.4,13.65,2.718,41.96,29.49
2017-04-23 05:00:00,1.713,289.7,16.54,3.2089999999999996,41.47,29.5
2017-04-23 06:00:00,1.766,215.4,41.18,3.84,42.25,29.51
2017-04-23 07:00:00,1.881,245.1,38.13,3.77,46.23,29.51
2017-04-23 08:00:00,2.218,268.7,31.55,4.4,51.67,29.52
2017-04-23 09:00:00,2.424,331.3,71.39,6.398,56.78,29.5
2017-04-23 10:00:00,5.409,79.78,16.0,8.08,59.54,29.49
2017-04-23 11:00:00,5.6770000000000005,75.85,17.22,8.47,60.15,29.48
2017-04-23 12:00:00,6.194,81.0,13.93,9.31,60.79,29.47
2017-04-23 13:00:00,6.242999999999999,70.52,17.01,9.94,61.58,29.45
2017-04-23 14:00:00,6.849,77.72,15.37,11.09,62.79,29.43
2017-04-23 15:00:00,7.563,83.1,13.82,10.95,64.11,29.42
2017-04-23 16:00:00,6.761,91.1,15.56,11.34,65.3,29.41
2017-04-23 17:00:00,6.742000000000001,90.1,14.86,11.55,65.13,29.42
2017-04-23 18:00:00,5.528,90.8,15.52,10.64,63.68,29.41
2017-04-23 19:00:00,3.153,94.8,16.58,6.3629999999999995,59.87,29.41
2017-04-23 20:00:00,1.6269999999999998,70.86,23.5,3.384,57.87,29.42
2017-04-23 21:00:00,4.2410000000000005,34.43,20.82,12.39,55.29,29.42
2017-04-23 22:00:00,7.6,21.23,15.17,12.43,47.62,29.41
2017-04-23 23:00:00,7.401,26.08,16.18,13.16,46.3,29.41
2017-04-24 00:00:00,5.983,18.18,15.93,13.02,44.96,29.41
2017-04-24 01:00:00,5.1,18.34,18.45,10.39,44.02,29.4
2017-04-24 02:00:00,4.395,23.68,19.4,10.95,43.82,29.38
2017-04-24 03:00:00,3.7960000000000003,42.79,24.24,6.994,43.63,29.38
2017-04-24 04:00:00,4.3580000000000005,26.1,18.33,8.5,43.33,29.38
2017-04-24 05:00:00,3.886,39.2,21.77,7.975,43.11,29.38
2017-04-24 06:00:00,2.29,38.32,23.24,4.646,44.18,29.39
2017-04-24 07:00:00,4.2330000000000005,34.52,16.39,7.169,46.74,29.4
2017-04-24 08:00:00,4.681,48.83,26.11,7.309,48.51,29.4
2017-04-24 09:00:00,4.687,56.48,25.27,8.78,51.15,29.4
2017-04-24 10:00:00,5.033,48.06,22.6,7.765,52.82,29.38
2017-04-24 11:00:00,5.456,46.57,23.0,9.27,56.51,29.36
2017-04-24 12:00:00,6.604,48.87,17.86,11.55,58.66,29.33
2017-04-24 13:00:00,7.303,43.64,18.74,12.74,61.81,29.3
2017-04-24 14:00:00,8.08,39.85,16.71,13.23,63.29,29.27
2017-04-24 15:00:00,7.659,61.64,19.14,13.27,62.84,29.23
2017-04-24 16:00:00,8.02,39.57,19.91,13.62,61.89,29.21
2017-04-24 17:00:00,6.962999999999999,38.23,16.24,14.98,59.22,29.19
2017-04-24 18:00:00,5.877999999999999,34.19,29.82,12.01,58.47,29.18
2017-04-24 19:00:00,4.513999999999999,46.5,18.43,8.82,56.75,29.16
2017-04-24 20:00:00,4.269,87.9,15.25,8.61,55.33,29.15
2017-04-24 21:00:00,3.1460000000000004,99.8,20.35,11.66,56.42,29.14
2017-04-24 22:00:00,4.525,114.8,27.1,13.44,62.91,29.13
2017-04-24 23:00:00,4.89,116.8,25.01,16.46,62.06,29.13
2017-04-25 00:00:00,7.895,130.4,18.74,18.38,61.78,29.13
2017-04-25 01:00:00,8.42,143.7,16.97,19.09,60.3,29.11
2017-04-25 02:00:00,7.725,150.1,15.44,14.91,59.23,29.1
2017-04-25 03:00:00,6.754,154.5,15.64,15.02,58.78,29.1
2017-04-25 04:00:00,6.872999999999999,152.1,15.57,13.9,58.06,29.1
2017-04-25 05:00:00,8.08,157.9,15.23,16.32,57.2,29.09
2017-04-25 06:00:00,8.85,158.9,15.24,17.26,57.28,29.09
2017-04-25 07:00:00,9.59,165.7,14.44,18.7,59.13,29.09
2017-04-25 08:00:00,9.49,178.1,16.98,18.21,61.02,29.09
2017-04-25 09:00:00,9.49,164.7,17.19,16.46,64.75,29.08
2017-04-25 10:00:00,8.87,173.9,19.34,16.56,69.02,29.07
2017-04-25 11:00:00,8.71,172.9,21.86,16.32,71.93,29.06
2017-04-25 12:00:00,10.32,166.5,18.86,20.59,74.94,29.04
2017-04-25 13:00:00,10.46,166.3,21.52,22.66,76.94,29.02
2017-04-25 14:00:00,10.91,169.0,22.51,25.11,78.42,28.99
2017-04-25 15:00:00,11.02,162.5,19.37,22.06,78.52,28.97
2017-04-25 16:00:00,11.73,160.9,18.42,24.76,79.65,28.93
2017-04-25 17:00:00,11.45,150.7,16.34,23.4,79.34,28.91
2017-04-25 18:00:00,10.44,150.7,17.14,22.66,77.98,28.91
2017-04-25 19:00:00,8.59,147.7,15.92,20.59,76.07,28.92
2017-04-25 20:00:00,7.5920000000000005,145.7,21.43,17.23,74.4,28.92
2017-04-25 21:00:00,6.721,158.2,15.69,13.65,73.15,28.95
2017-04-25 22:00:00,5.224,163.4,14.05,11.55,71.71,28.95
2017-04-25 23:00:00,5.412000000000001,157.3,14.12,11.2,69.7,28.95
2017-04-26 00:00:00,6.776,161.2,13.79,12.99,68.21,28.93
2017-04-26 01:00:00,6.497000000000001,156.3,15.1,14.11,67.24,28.91
2017-04-26 02:00:00,8.51,164.1,14.1,17.44,67.16,28.89
2017-04-26 03:00:00,9.31,166.1,14.31,20.28,66.79,28.88
2017-04-26 04:00:00,9.35,163.2,15.57,19.68,66.2,28.87
2017-04-26 05:00:00,9.68,163.8,14.7,19.33,65.89,28.86
2017-04-26 06:00:00,9.78,166.6,14.81,17.33,65.81,28.86
2017-04-26 07:00:00,10.97,170.7,18.53,25.01,65.95,28.87
2017-04-26 08:00:00,11.57,173.9,16.16,21.19,67.02,28.84
2017-04-26 09:00:00,11.45,176.5,18.32,23.26,70.42,28.8
2017-04-26 10:00:00,13.5,184.8,21.57,27.11,74.33,28.79
2017-04-26 11:00:00,14.67,211.9,13.81,28.06,74.78,28.82
2017-04-26 12:00:00,15.81,233.1,17.52,30.19,76.45,28.82
2017-04-26 13:00:00,15.1,229.6,19.52,26.09,76.89,28.84
2017-04-26 14:00:00,13.82,224.9,17.38,26.13,77.19,28.85
2017-04-26 15:00:00,13.63,227.9,17.16,26.2,76.88,28.85
2017-04-26 16:00:00,12.93,219.3,17.73,26.3,77.2,28.84
2017-04-26 17:00:00,10.72,218.9,16.01,22.03,76.09,28.84
2017-04-26 18:00:00,10.6,218.6,16.74,22.17,75.64,28.83
2017-04-26 19:00:00,7.646,247.7,23.77,15.93,72.85,28.81
2017-04-26 20:00:00,6.769,277.1,11.52,11.51,68.99,28.82
2017-04-26 21:00:00,4.437,225.7,39.45,10.78,65.18,28.85
2017-04-26 22:00:00,2.708,110.9,30.58,5.732,62.95,28.83
2017-04-26 23:00:00,4.425,170.2,22.2,10.15,62.63,28.83
2017-04-27 00:00:00,6.211,173.8,14.72,13.9,61.09,28.81
2017-04-27 01:00:00,6.15,159.8,16.76,12.22,60.35,28.78
2017-04-27 02:00:00,8.07,174.9,19.7,16.88,60.91,28.75
2017-04-27 03:00:00,10.61,174.3,16.49,23.15,61.02,28.72
2017-04-27 04:00:00,10.27,183.8,16.29,23.26,60.01,28.7
2017-04-27 05:00:00,12.35,183.3,15.86,24.2,59.9,28.68
2017-04-27 06:00:00,15.33,188.3,24.9,34.79,58.78,28.68
2017-04-27 07:00:00,17.04,242.4,15.37,32.16,50.88,28.76
2017-04-27 08:00:00,17.79,246.7,14.72,35.28,47.81,28.84
2017-04-27 09:00:00,17.43,250.3,14.17,31.18,47.28,28.88
2017-04-27 10:00:00,16.22,244.0,16.82,33.14,47.75,28.92
2017-04-27 11:00:00,17.04,242.0,16.63,29.49,47.93,28.95
2017-04-27 12:00:00,16.79,256.4,14.14,30.09,46.4,28.98
2017-04-27 13:00:00,13.36,241.6,20.81,26.97,46.32,29.01
2017-04-27 14:00:00,14.11,236.9,17.67,25.36,46.51,29.04
2017-04-27 15:00:00,13.03,240.4,15.9,21.92,47.51,29.07
2017-04-27 16:00:00,14.31,250.9,14.33,22.87,47.88,29.08
2017-04-27 17:00:00,14.23,251.0,13.42,26.41,48.04,29.1
2017-04-27 18:00:00,11.16,256.9,14.14,20.38,48.12,29.11
2017-04-27 19:00:00,12.57,248.3,15.11,21.75,47.46,29.14
2017-04-27 20:00:00,11.65,255.3,13.66,24.17,46.56,29.18
2017-04-27 21:00:00,10.27,246.7,13.75,19.72,46.57,29.2
2017-04-27 22:00:00,7.447,224.0,17.33,15.3,46.45,29.23
2017-04-27 23:00:00,4.121,238.1,20.2,9.41,45.38,29.24
2017-04-28 00:00:00,2.7310000000000003,237.7,24.53,6.223,44.28,29.25
2017-04-28 01:00:00,1.886,232.8,24.23,3.5589999999999997,43.67,29.25
2017-04-28 02:00:00,1.999,253.1,22.94,5.312,43.74,29.25
2017-04-28 03:00:00,2.608,288.1,60.87,5.171,43.97,29.25
2017-04-28 04:00:00,2.677,342.5,35.75,5.697,44.22,29.23
2017-04-28 05:00:00,3.181,311.0,40.85,5.978,45.21,29.27
2017-04-28 06:00:00,2.898,231.1,35.32,4.926,44.99,29.3
2017-04-28 07:00:00,1.952,348.2,87.1,6.959,46.84,29.31
2017-04-28 08:00:00,5.266,77.8,22.12,11.2,48.48,29.32
2017-04-28 09:00:00,6.145,60.54,21.24,11.69,48.67,29.3
2017-04-28 10:00:00,4.686,75.75,20.11,9.2,49.16,29.33
2017-04-28 11:00:00,5.547999999999999,73.02,19.23,9.62,50.22,29.32
2017-04-28 12:00:00,5.92,77.09,18.67,10.78,50.27,29.32
2017-04-28 13:00:00,5.807,37.84,24.58,11.66,50.06,29.29
2017-04-28 14:00:00,5.48,29.61,24.69,10.32,51.3,29.28
2017-04-28 15:00:00,5.457000000000001,50.15,23.56,10.57,51.34,29.25
2017-04-28 16:00:00,7.414,38.61,20.36,13.06,50.71,29.22
2017-04-28 17:00:00,6.428,40.95,24.67,10.39,51.06,29.25
2017-04-28 18:00:00,5.462999999999999,56.7,20.73,10.11,49.45,29.25
2017-04-28 19:00:00,6.419,35.26,17.95,11.55,47.82,29.26
2017-04-28 20:00:00,6.625,18.89,16.38,12.18,47.29,29.29
2017-04-28 21:00:00,6.822,17.79,16.51,13.34,47.31,29.32
2017-04-28 22:00:00,8.13,16.32,18.0,16.25,47.72,29.34
2017-04-28 23:00:00,9.85,18.57,20.14,21.15,47.29,29.37
2017-04-29 00:00:00,13.11,19.88,18.46,23.75,46.14,29.37
2017-04-29 01:00:00,11.65,35.53,15.04,23.29,45.85,29.39
2017-04-29 02:00:00,11.02,22.66,18.29,27.04,45.91,29.4
2017-04-29 03:00:00,12.81,22.39,17.63,27.6,45.82,29.39
2017-04-29 04:00:00,13.94,27.0,17.56,26.9,46.22,29.42
2017-04-29 05:00:00,10.62,26.27,17.35,20.42,45.22,29.47
2017-04-29 06:00:00,11.62,20.21,17.78,24.24,45.18,29.51
2017-04-29 07:00:00,13.48,22.29,18.12,26.34,45.25,29.5
2017-04-29 08:00:00,13.87,22.92,18.49,27.53,45.28,29.5
2017-04-29 09:00:00,16.69,24.05,18.05,29.56,44.14,29.5
2017-04-29 10:00:00,15.78,26.51,18.66,26.97,43.59,29.52
2017-04-29 11:00:00,15.58,34.34,15.99,29.63,43.5,29.55
2017-04-29 12:00:00,13.06,22.57,17.94,23.71,43.2,29.55
2017-04-29 13:00:00,15.19,18.82,19.12,30.69,41.74,29.51
2017-04-29 14:00:00,16.39,22.44,18.92,32.16,40.67,29.5
2017-04-29 15:00:00,14.92,30.27,15.69,28.27,40.67,29.49
2017-04-29 16:00:00,15.24,29.89,15.76,27.85,40.81,29.47
2017-04-29 17:00:00,15.05,23.68,17.65,28.37,41.41,29.46
2017-04-29 18:00:00,16.71,21.07,18.58,31.95,41.45,29.46
2017-04-29 19:00:00,18.19,27.54,16.5,35.38,42.12,29.43
2017-04-29 20:00:00,20.53,40.89,16.31,40.43,44.07,29.35
2017-04-29 21:00:00,17.53,48.34,16.58,38.19,44.81,29.32
2017-04-29 22:00:00,11.47,47.59,16.26,23.4,45.45,29.37
2017-04-29 23:00:00,10.25,51.15,16.42,19.82,45.88,29.33
2017-04-30 00:00:00,10.74,65.81,18.73,23.01,45.67,29.3
2017-04-30 01:00:00,7.95,47.3,19.17,22.38,45.39,29.31
2017-04-30 02:00:00,8.38,43.71,15.91,15.48,45.02,29.29
2017-04-30 03:00:00,9.59,39.91,16.52,20.42,43.83,29.29
2017-04-30 04:00:00,8.78,49.53,15.99,17.75,43.82,29.28
2017-04-30 05:00:00,7.3839999999999995,44.27,16.18,15.3,44.52,29.27
2017-04-30 06:00:00,7.388,34.99,14.22,14.81,44.54,29.28
2017-04-30 07:00:00,8.7,43.84,15.41,17.79,44.54,29.24
2017-04-30 08:00:00,10.86,65.24,17.38,21.12,45.03,29.19
2017-04-30 09:00:00,9.68,75.73,17.36,23.01,46.05,29.14
2017-04-30 10:00:00,5.22,35.37,40.61,11.87,46.95,29.16
2017-04-30 11:00:00,5.899,341.6,18.89,10.88,46.29,29.19
2017-04-30 12:00:00,9.12,350.7,22.57,20.87,45.52,29.17
2017-04-30 13:00:00,9.25,3.445,22.47,19.93,44.6,29.18
2017-04-30 14:00:00,8.92,18.64,18.02,16.67,44.06,29.2
2017-04-30 15:00:00,8.97,15.92,19.91,17.58,43.93,29.16
2017-04-30 16:00:00,8.5,26.1,15.18,14.81,43.79,29.14
2017-04-30 17:00:00,8.39,30.03,14.56,15.26,43.81,29.13
2017-04-30 18:00:00,7.65,38.59,15.15,14.25,44.03,29.09
2017-04-30 19:00:00,6.2989999999999995,34.7,33.99,12.36,44.75,29.07
2017-04-30 20:00:00,6.496,47.1,36.87,13.72,45.62,29.03
2017-04-30 21:00:00,5.792999999999999,37.52,17.3,11.55,46.76,29.0
2017-04-30 22:00:00,5.446000000000001,45.98,18.36,10.39,46.92,28.94
2017-04-30 23:00:00,4.404,86.7,65.12,13.16,48.44,28.9
2017-05-01 00:00:00,3.523,212.6,76.39,25.08,52.29,28.9
2017-05-01 01:00:00,3.298,234.6,60.75,11.62,55.28,28.87
2017-05-01 02:00:00,3.7539999999999996,138.7,29.91,8.99,57.94,28.84
2017-05-01 03:00:00,4.974,166.7,17.94,13.16,58.34,28.81
2017-05-01 04:00:00,10.54,180.4,14.67,22.55,58.26,28.81
2017-05-01 05:00:00,8.85,198.8,16.05,19.61,56.44,28.81
2017-05-01 06:00:00,12.41,244.6,17.84,26.69,54.38,28.83
2017-05-01 07:00:00,8.86,236.4,17.42,17.72,52.24,28.85
2017-05-01 08:00:00,8.24,214.3,13.38,16.25,52.51,28.84
2017-05-01 09:00:00,8.29,199.5,17.21,16.56,53.59,28.83
2017-05-01 10:00:00,11.99,208.8,16.59,23.78,55.66,28.82
