,TIMESTAMP,RECORD,AWS Mph WVc,AWD Deg WVc,SIG Deg WVc,Gust Mph Max,AvgT Deg_F Avg,ABP InHg Avg,Ltemp Deg_F Max,Batt Vdc Min
148,2017-09-07 04:00:00,5078,6.043,268.0,12.57,9.55,54.07,29.39,54.81,13.6
149,2017-09-07 05:00:00,5079,5.828,271.1,11.53,9.38,54.08,29.39,54.73,13.6
150,2017-09-07 06:00:00,5080,4.874,265.6,15.03,8.75,54.08,29.39,54.73,13.6
151,2017-09-07 07:00:00,5081,5.993,260.5,15.12,11.06,54.11,29.41,54.65,13.6
152,2017-09-07 08:00:00,5082,6.138,268.4,15.69,10.78,57.25,29.41,57.74,13.6
153,2017-09-07 09:00:00,5083,7.698,277.1,21.86,18.63,61.18,29.41,68.66,13.6
154,2017-09-07 10:00:00,5084,9.33,289.3,20.85,18.73,63.22,29.41,73.57,13.6
155,2017-09-07 11:00:00,5085,8.68,288.6,21.06,16.07,64.65,29.41,73.72,13.61
156,2017-09-07 12:00:00,5086,9.16,283.4,21.2,17.19,66.38,29.4,77.94,13.61
157,2017-09-07 13:00:00,5087,8.79,286.6,22.96,18.35,67.18,29.4,77.99,13.61
158,2017-09-07 14:00:00,5088,9.05,264.9,17.8,16.42,66.52,29.39,75.28,13.61
159,2017-09-07 15:00:00,5089,5.425,291.6,36.33,16.74,64.59,29.39,70.56,13.61
160,2017-09-07 16:00:00,5090,3.062,314.0,33.09,6.503,65.58,29.38,69.93,13.63
161,2017-09-07 17:00:00,5091,8.44,282.4,24.79,19.72,67.78,29.38,72.76,13.61
162,2017-09-07 18:00:00,5092,7.986,282.7,13.95,16.25,67.42,29.38,70.61,13.61
163,2017-09-07 19:00:00,5093,5.649,294.5,16.22,12.71,66.12,29.39,68.04,13.61
164,2017-09-07 20:00:00,5094,3.576,285.7,11.74,7.169,65.37,29.41,65.73,13.61
165,2017-09-07 21:00:00,5095,3.202,264.3,20.23,6.468,64.35,29.42,65.31,13.61
166,2017-09-07 22:00:00,5096,3.938,259.7,15.51,7.45,63.35,29.43,64.57,13.61
167,2017-09-07 23:00:00,5097,3.012,247.8,24.22,5.978,61.79,29.44,63.84,13.63
168,2017-09-08 00:00:00,5098,3.431,219.1,15.43,6.538,60.74,29.45,61.59,13.63
169,2017-09-08 01:00:00,5099,3.906,209.4,11.28,8.36,59.8,29.45,60.35,13.62
170,2017-09-08 02:00:00,5100,3.99,232.3,22.51,7.8,60.02,29.46,60.35,13.62
