,TIMESTAMP,RECORD,AWS Mph WVc,AWD Deg WVc,SIG Deg WVc,Gust Mph Max,AvgT Deg_F Avg,ABP InHg Avg,Ltemp Deg_F Max,Batt Vdc Min
241,2017-06-11 01:00:00,2963,13.77,213.6,12.63,25.04,76.44,29.25,78.43,13.6
242,2017-06-11 02:00:00,2964,13.0,213.8,11.93,22.52,74.71,29.26,77.03,13.62
243,2017-06-11 03:00:00,2965,10.93,211.4,11.86,18.1,73.29,29.27,75.38,13.62
244,2017-06-11 04:00:00,2966,9.84,210.9,13.85,17.82,72.67,29.29,74.09,13.62
245,2017-06-11 05:00:00,2967,8.5,206.0,14.63,18.42,71.42,29.3,73.22,13.62
246,2017-06-11 06:00:00,2968,10.44,208.6,14.56,23.43,72.58,29.31,74.7,13.6
247,2017-06-11 07:00:00,2969,13.01,210.4,13.31,23.61,74.42,29.32,77.08,13.62
248,2017-06-11 08:00:00,2970,13.79,210.7,11.51,23.36,77.28,29.32,79.25,13.63
249,2017-06-11 09:00:00,2971,12.61,214.8,14.76,23.22,80.7,29.32,84.2,13.62
250,2017-06-11 10:00:00,2972,11.5,222.2,17.93,20.17,83.6,29.33,92.8,13.62
251,2017-06-11 11:00:00,2973,11.55,222.4,20.88,20.03,85.8,29.32,95.4,13.63
252,2017-06-11 12:00:00,2974,11.79,208.6,21.51,22.62,88.8,29.31,98.6,13.63
253,2017-06-11 13:00:00,2975,12.81,208.1,17.43,23.89,90.0,29.3,100.2,13.63
254,2017-06-11 14:00:00,2976,12.95,199.8,19.85,26.73,92.3,29.29,102.3,13.63
255,2017-06-11 15:00:00,2977,14.07,196.6,18.36,26.62,93.3,29.28,102.6,13.63
256,2017-06-11 16:00:00,2978,13.68,204.3,17.31,27.57,93.6,29.27,102.2,13.63
257,2017-06-11 17:00:00,2979,13.98,197.0,18.31,27.32,93.1,29.25,102.0,13.63
258,2017-06-11 18:00:00,2980,14.16,207.8,16.01,26.51,91.6,29.25,100.5,13.6
259,2017-06-11 19:00:00,2981,12.45,208.4,14.16,24.2,89.6,29.24,98.0,13.63
260,2017-06-11 20:00:00,2982,9.69,192.6,16.79,21.08,87.2,29.24,94.0,13.61
261,2017-06-11 21:00:00,2983,9.66,192.6,15.45,20.52,84.7,29.24,88.6,13.61
262,2017-06-11 22:00:00,2984,10.22,199.8,16.2,22.27,83.5,29.27,85.3,13.63
263,2017-06-11 23:00:00,2985,7.825,204.3,15.45,19.75,82.4,29.31,83.5,13.62
